id,ili,wikidata,has_part_candidate
ewn-13688895-n,i108528,http://www.wikidata.org/entity/Q203757,http://www.wikidata.org/entity/Q117933
ewn-13691695-n,i108550,http://www.wikidata.org/entity/Q203722,http://www.wikidata.org/entity/Q1415492
ewn-13701713-n,i108634,http://www.wikidata.org/entity/Q17478066,http://www.wikidata.org/entity/Q117933
ewn-13708982-n,i108694,http://www.wikidata.org/entity/Q736526,http://www.wikidata.org/entity/Q58093
ewn-13710916-n,i108709,http://www.wikidata.org/entity/Q200753,http://www.wikidata.org/entity/Q1553039
ewn-13713374-n,i108730,http://www.wikidata.org/entity/Q207312,http://www.wikidata.org/entity/Q1553039
ewn-13733960-n,i108901,http://www.wikidata.org/entity/Q103510,http://www.wikidata.org/entity/Q809678
ewn-13745822-n,i108977,http://www.wikidata.org/entity/Q41803,http://www.wikidata.org/entity/Q384102
ewn-13745822-n,i108977,http://www.wikidata.org/entity/Q41803,http://www.wikidata.org/entity/Q261247
ewn-14105785-n,i110934,http://www.wikidata.org/entity/Q12202,http://www.wikidata.org/entity/Q1368943
ewn-14144249-n,i111137,http://www.wikidata.org/entity/Q16499,http://www.wikidata.org/entity/Q684383
ewn-14625217-n,i113754,http://www.wikidata.org/entity/Q215946,http://www.wikidata.org/entity/Q2522
ewn-14689784-n,i114040,http://www.wikidata.org/entity/Q410329,http://www.wikidata.org/entity/Q568
ewn-14693574-n,i114061,http://www.wikidata.org/entity/Q409781,http://www.wikidata.org/entity/Q660
ewn-14693574-n,i114061,http://www.wikidata.org/entity/Q409781,http://www.wikidata.org/entity/Q703
ewn-14693574-n,i114061,http://www.wikidata.org/entity/Q409781,http://www.wikidata.org/entity/Q895
ewn-14695286-n,i114071,http://www.wikidata.org/entity/Q107172,http://www.wikidata.org/entity/Q725
ewn-14700769-n,i114102,http://www.wikidata.org/entity/Q425076,http://www.wikidata.org/entity/Q867
ewn-14702567-n,i114112,http://www.wikidata.org/entity/Q2326839,http://www.wikidata.org/entity/Q1091
ewn-14704422-n,i114123,http://www.wikidata.org/entity/Q429926,http://www.wikidata.org/entity/Q568
ewn-14704422-n,i114123,http://www.wikidata.org/entity/Q429926,http://www.wikidata.org/entity/Q895
ewn-14706803-n,i114136,http://www.wikidata.org/entity/Q422011,http://www.wikidata.org/entity/Q1385
ewn-14706803-n,i114136,http://www.wikidata.org/entity/Q422011,http://www.wikidata.org/entity/Q1396
ewn-14706803-n,i114136,http://www.wikidata.org/entity/Q422011,http://www.wikidata.org/entity/Q1388
ewn-14706803-n,i114136,http://www.wikidata.org/entity/Q422011,http://www.wikidata.org/entity/Q1386
ewn-14706803-n,i114136,http://www.wikidata.org/entity/Q422011,http://www.wikidata.org/entity/Q1819
ewn-14706803-n,i114136,http://www.wikidata.org/entity/Q422011,http://www.wikidata.org/entity/Q1838
ewn-14706803-n,i114136,http://www.wikidata.org/entity/Q422011,http://www.wikidata.org/entity/Q1115
ewn-14706803-n,i114136,http://www.wikidata.org/entity/Q422011,http://www.wikidata.org/entity/Q1853
ewn-14706803-n,i114136,http://www.wikidata.org/entity/Q422011,http://www.wikidata.org/entity/Q1855
ewn-14708272-n,i114144,http://www.wikidata.org/entity/Q22693,http://www.wikidata.org/entity/Q660
ewn-14716187-n,i114192,http://www.wikidata.org/entity/Q287464,http://www.wikidata.org/entity/Q58447
ewn-14797183-n,i114646,http://www.wikidata.org/entity/Q43338,http://www.wikidata.org/entity/Q192880
ewn-14797183-n,i114646,http://www.wikidata.org/entity/Q43338,http://www.wikidata.org/entity/Q714830
ewn-14818993-n,i114782,http://www.wikidata.org/entity/Q1053116,http://www.wikidata.org/entity/Q80294
ewn-14826091-n,i114823,http://www.wikidata.org/entity/Q483269,http://www.wikidata.org/entity/Q387723
ewn-14826091-n,i114823,http://www.wikidata.org/entity/Q483269,http://www.wikidata.org/entity/Q901785
ewn-14966549-n,i115645,http://www.wikidata.org/entity/Q3480938,http://www.wikidata.org/entity/Q181395
ewn-15051756-n,i116129,http://www.wikidata.org/entity/Q79460,http://www.wikidata.org/entity/Q423026
ewn-15067685-n,i116221,http://www.wikidata.org/entity/Q3486863,http://www.wikidata.org/entity/Q740
ewn-15067685-n,i116221,http://www.wikidata.org/entity/Q3486863,http://www.wikidata.org/entity/Q744
ewn-15122728-n,i116549,http://www.wikidata.org/entity/Q287,http://www.wikidata.org/entity/Q184817
ewn-15132443-n,i116602,http://www.wikidata.org/entity/Q105006,http://www.wikidata.org/entity/Q1094
ewn-15132443-n,i116602,http://www.wikidata.org/entity/Q105006,http://www.wikidata.org/entity/Q932
ewn-15178432-n,i116850,http://www.wikidata.org/entity/Q1202615,http://www.wikidata.org/entity/Q177708
ewn-15178432-n,i116850,http://www.wikidata.org/entity/Q1202615,http://www.wikidata.org/entity/Q603557
ewn-15203888-n,i116980,http://www.wikidata.org/entity/Q28892,http://www.wikidata.org/entity/Q41662
ewn-15238570-n,i117174,http://www.wikidata.org/entity/Q126,http://www.wikidata.org/entity/Q11269
ewn-15238570-n,i117174,http://www.wikidata.org/entity/Q126,http://www.wikidata.org/entity/Q1758090
ewn-15238570-n,i117174,http://www.wikidata.org/entity/Q126,http://www.wikidata.org/entity/Q19809
ewn-15240790-n,i117185,http://www.wikidata.org/entity/Q212437,http://www.wikidata.org/entity/Q748801
ewn-15259923-n,i117299,http://www.wikidata.org/entity/Q11574,http://www.wikidata.org/entity/Q723733
