id,ili,wikidata
ewn-00231191-n,i36620,http://www.wikidata.org/entity/Q23929609
ewn-00231342-n,i36621,http://www.wikidata.org/entity/Q2781245
ewn-00231570-n,i36622,http://www.wikidata.org/entity/Q25787
ewn-00232028-n,i36625,http://www.wikidata.org/entity/Q8452
ewn-00232182-n,i36626,http://www.wikidata.org/entity/Q663296
ewn-00232279-n,i36627,http://www.wikidata.org/entity/Q24962817
ewn-00232754-n,i36629,http://www.wikidata.org/entity/Q4590027
ewn-00233014-n,i36630,http://www.wikidata.org/entity/Q1200314
ewn-00233730-n,i36634,http://www.wikidata.org/entity/Q479208
ewn-00234972-n,i36640,http://www.wikidata.org/entity/Q843610
ewn-00237061-n,i36648,http://www.wikidata.org/entity/Q7580804
ewn-00238736-n,i36654,http://www.wikidata.org/entity/Q137651
ewn-00239193-n,i36656,http://www.wikidata.org/entity/Q1497276
ewn-00239891-n,i36660,http://www.wikidata.org/entity/Q1004645
ewn-00240350-n,i36662,http://www.wikidata.org/entity/Q1068633
ewn-00240777-n,i36665,http://www.wikidata.org/entity/Q3010369
ewn-00242112-n,i36669,http://www.wikidata.org/entity/Q1250119
ewn-00242374-n,i36670,http://www.wikidata.org/entity/Q570364
ewn-00243013-n,i36673,http://www.wikidata.org/entity/Q611749
ewn-00243969-n,i36677,http://www.wikidata.org/entity/Q379570
ewn-00244240-n,i36679,http://www.wikidata.org/entity/Q1417098
ewn-00244785-n,i36683,http://www.wikidata.org/entity/Q2111686
ewn-00247208-n,i36684,http://www.wikidata.org/entity/Q720398
ewn-00247419-n,i36686,http://www.wikidata.org/entity/Q2760809
ewn-00247621-n,i36687,http://www.wikidata.org/entity/Q264619
ewn-00247807-n,i36688,http://www.wikidata.org/entity/Q1521462
ewn-00248096-n,i36690,http://www.wikidata.org/entity/Q784148
ewn-00248209-n,i36691,http://www.wikidata.org/entity/Q263588
ewn-00248309-n,i36692,http://www.wikidata.org/entity/Q4865573
ewn-00248659-n,i36694,http://www.wikidata.org/entity/Q240164
ewn-00248822-n,i36695,http://www.wikidata.org/entity/Q2425803
ewn-00250368-n,i36703,http://www.wikidata.org/entity/Q2351730
ewn-00251010-n,i36706,http://www.wikidata.org/entity/Q627335
ewn-00251749-n,i36710,http://www.wikidata.org/entity/Q1395034
ewn-00251880-n,i36711,http://www.wikidata.org/entity/Q12773274
ewn-00252387-n,i36712,http://www.wikidata.org/entity/Q2306047
ewn-00253036-n,i36716,http://www.wikidata.org/entity/Q878156
ewn-00254262-n,i36723,http://www.wikidata.org/entity/Q623841
ewn-00254786-n,i36726,http://www.wikidata.org/entity/Q191618
ewn-00255033-n,i36727,http://www.wikidata.org/entity/Q58148
ewn-00255282-n,i36728,http://www.wikidata.org/entity/Q949149
ewn-00255464-n,i36729,http://www.wikidata.org/entity/Q625145
ewn-00255636-n,i36730,http://www.wikidata.org/entity/Q369570
ewn-00255932-n,i36732,http://www.wikidata.org/entity/Q2915857
ewn-00256081-n,i36733,http://www.wikidata.org/entity/Q327651
ewn-00256317-n,i36734,http://www.wikidata.org/entity/Q380913
ewn-00256467-n,i36735,http://www.wikidata.org/entity/Q336152
ewn-00256577-n,i36736,http://www.wikidata.org/entity/Q23841
ewn-00257613-n,i36743,http://www.wikidata.org/entity/Q3491532
ewn-00258095-n,i36746,http://www.wikidata.org/entity/Q3633540
ewn-00258812-n,i36750,http://www.wikidata.org/entity/Q1540400
ewn-00258936-n,i36751,http://www.wikidata.org/entity/Q211351
ewn-00259144-n,i36752,http://www.wikidata.org/entity/Q304502
ewn-00259697-n,i36756,http://www.wikidata.org/entity/Q7303147
ewn-00260020-n,i36757,http://www.wikidata.org/entity/Q689247
ewn-00260235-n,i36758,http://www.wikidata.org/entity/Q4004659
ewn-00261465-n,i36764,http://www.wikidata.org/entity/Q900406
ewn-00261724-n,i36765,http://www.wikidata.org/entity/Q208128
ewn-00261872-n,i36766,http://www.wikidata.org/entity/Q4898586
ewn-00262815-n,i36771,http://www.wikidata.org/entity/Q3772446
ewn-00263586-n,i36774,http://www.wikidata.org/entity/Q5370025
ewn-00264007-n,i36777,http://www.wikidata.org/entity/Q214856
ewn-00264196-n,i36779,http://www.wikidata.org/entity/Q43006
ewn-00264790-n,i36783,http://www.wikidata.org/entity/Q3480260
ewn-00265756-n,i36789,http://www.wikidata.org/entity/Q878526
ewn-00265962-n,i36790,http://www.wikidata.org/entity/Q1441983
ewn-00268061-n,i36800,http://www.wikidata.org/entity/Q2351831
ewn-00268366-n,i36802,http://www.wikidata.org/entity/Q1043452
ewn-00268956-n,i36806,http://www.wikidata.org/entity/Q7455657
ewn-00269668-n,i36810,http://www.wikidata.org/entity/Q119380
ewn-00270102-n,i36812,http://www.wikidata.org/entity/Q1370468
ewn-00270315-n,i36813,http://www.wikidata.org/entity/Q487227
ewn-00271119-n,i36818,http://www.wikidata.org/entity/Q1156800
ewn-00271644-n,i36822,http://www.wikidata.org/entity/Q1104185
ewn-00271999-n,i36824,http://www.wikidata.org/entity/Q1430795
ewn-00272107-n,i36825,http://www.wikidata.org/entity/Q206735
ewn-00272480-n,i36826,http://www.wikidata.org/entity/Q3495037
ewn-00274445-n,i36836,http://www.wikidata.org/entity/Q7306364
ewn-00274853-n,i36839,http://www.wikidata.org/entity/Q11587
ewn-00275050-n,i36840,http://www.wikidata.org/entity/Q1754218
ewn-00276268-n,i36847,http://www.wikidata.org/entity/Q1164991
ewn-00276416-n,i36848,http://www.wikidata.org/entity/Q2332446
ewn-00276595-n,i36849,http://www.wikidata.org/entity/Q188990
ewn-00277033-n,i36850,http://www.wikidata.org/entity/Q2855609
ewn-00277186-n,i36851,http://www.wikidata.org/entity/Q1422013
ewn-00278220-n,i36856,http://www.wikidata.org/entity/Q817136
ewn-00279654-n,i36863,http://www.wikidata.org/entity/Q827742
ewn-00280378-n,i36867,http://www.wikidata.org/entity/Q994942
ewn-00282742-n,i36876,http://www.wikidata.org/entity/Q1267249
ewn-00283971-n,i36882,http://www.wikidata.org/entity/Q925958
ewn-00284294-n,i36883,http://www.wikidata.org/entity/Q848840
ewn-00284412-n,i36884,http://www.wikidata.org/entity/Q19279529
ewn-00285985-n,i36891,http://www.wikidata.org/entity/Q388626
ewn-00286231-n,i36892,http://www.wikidata.org/entity/Q635495
ewn-00287600-n,i36899,http://www.wikidata.org/entity/Q2909116
ewn-00287801-n,i36900,http://www.wikidata.org/entity/Q754659
ewn-00288120-n,i36902,http://www.wikidata.org/entity/Q6434853
ewn-00288405-n,i36904,http://www.wikidata.org/entity/Q1798287
ewn-00288844-n,i36907,http://www.wikidata.org/entity/Q216033
ewn-00289228-n,i36909,http://www.wikidata.org/entity/Q1751413
ewn-00289330-n,i36910,http://www.wikidata.org/entity/Q357049
ewn-00289814-n,i36913,http://www.wikidata.org/entity/Q12014035
ewn-00290111-n,i36915,http://www.wikidata.org/entity/Q211025
ewn-00290399-n,i36917,http://www.wikidata.org/entity/Q7122843
ewn-00291423-n,i36925,http://www.wikidata.org/entity/Q1415628
ewn-00291998-n,i36927,http://www.wikidata.org/entity/Q1542328
ewn-00292244-n,i36929,http://www.wikidata.org/entity/Q6665849
ewn-00293825-n,i36939,http://www.wikidata.org/entity/Q182020
ewn-00293969-n,i36940,http://www.wikidata.org/entity/Q204050
ewn-00294261-n,i36942,http://www.wikidata.org/entity/Q512559
ewn-00294760-n,i36946,http://www.wikidata.org/entity/Q105674
ewn-00295210-n,i36948,http://www.wikidata.org/entity/Q5288487
ewn-00295296-n,i36949,http://www.wikidata.org/entity/Q624482
ewn-00295421-n,i36950,http://www.wikidata.org/entity/Q663403
ewn-00295712-n,i36952,http://www.wikidata.org/entity/Q1411725
ewn-00296344-v,i23205,http://www.wikidata.org/entity/Q3533265
ewn-00296527-n,i36956,http://www.wikidata.org/entity/Q61509
ewn-00297089-n,i36957,http://www.wikidata.org/entity/Q1135885
ewn-00297411-n,i36959,http://www.wikidata.org/entity/Q898830
ewn-00298230-n,i36963,http://www.wikidata.org/entity/Q677423
ewn-00298483-n,i36965,http://www.wikidata.org/entity/Q12743
ewn-00298777-n,i36967,http://www.wikidata.org/entity/Q13423599
ewn-00298987-n,i36969,http://www.wikidata.org/entity/Q49389
ewn-00299177-n,i36970,http://www.wikidata.org/entity/Q187449
ewn-00299323-n,i36971,http://www.wikidata.org/entity/Q23640580
ewn-00300043-n,i36973,http://www.wikidata.org/entity/Q179226
ewn-00300506-n,i36974,http://www.wikidata.org/entity/Q519303
ewn-00300759-n,i36976,http://www.wikidata.org/entity/Q1229455
ewn-00300894-v,i23225,http://www.wikidata.org/entity/Q1411690
ewn-00301267-n,i36981,http://www.wikidata.org/entity/Q376880
ewn-00302424-n,i36984,http://www.wikidata.org/entity/Q1227591
ewn-00302554-n,i36985,http://www.wikidata.org/entity/Q5290183
ewn-00302683-n,i36986,http://www.wikidata.org/entity/Q6054674
ewn-00302827-n,i36987,http://www.wikidata.org/entity/Q1416909
ewn-00303011-n,i36988,http://www.wikidata.org/entity/Q1363305
ewn-00303220-n,i36989,http://www.wikidata.org/entity/Q206021
ewn-00303687-n,i36990,http://www.wikidata.org/entity/Q373557
ewn-00303875-n,i36991,http://www.wikidata.org/entity/Q624344
ewn-00304123-n,i36993,http://www.wikidata.org/entity/Q1837149
ewn-00304321-n,i36994,http://www.wikidata.org/entity/Q11705171
ewn-00304574-n,i36995,http://www.wikidata.org/entity/Q18913250
ewn-00304675-n,i36996,http://www.wikidata.org/entity/Q193210
ewn-00305034-n,i36998,http://www.wikidata.org/entity/Q1362364
ewn-00305175-n,i36999,http://www.wikidata.org/entity/Q1194872
ewn-00305555-n,i37002,http://www.wikidata.org/entity/Q5454245
ewn-00305677-n,i37003,http://www.wikidata.org/entity/Q2499528
ewn-00306152-n,i37006,http://www.wikidata.org/entity/Q154429
ewn-00306533-n,i37008,http://www.wikidata.org/entity/Q2874355
ewn-00306806-n,i37010,http://www.wikidata.org/entity/Q1642255
ewn-00307036-n,i37012,http://www.wikidata.org/entity/Q910917
ewn-00310194-n,i37031,http://www.wikidata.org/entity/Q456728
ewn-00310732-n,i37035,http://www.wikidata.org/entity/Q849944
ewn-00310889-n,i37036,http://www.wikidata.org/entity/Q6502154
ewn-00311027-n,i37037,http://www.wikidata.org/entity/Q1156976
ewn-00312021-n,i37043,http://www.wikidata.org/entity/Q6682302
ewn-00312513-n,i37046,http://www.wikidata.org/entity/Q1644573
ewn-00313229-n,i37050,http://www.wikidata.org/entity/Q8013033
ewn-00313922-n,i37055,http://www.wikidata.org/entity/Q1501837
ewn-00314328-n,i37058,http://www.wikidata.org/entity/Q5916
ewn-00314632-n,i37060,http://www.wikidata.org/entity/Q192520
ewn-00315097-n,i37063,http://www.wikidata.org/entity/Q192350
ewn-00315295-n,i37065,http://www.wikidata.org/entity/Q155930
ewn-00316133-n,i37066,http://www.wikidata.org/entity/Q111155
ewn-00316216-n,i37067,http://www.wikidata.org/entity/Q2141830
ewn-00316360-n,i37068,http://www.wikidata.org/entity/Q4860318
ewn-00316526-n,i37069,http://www.wikidata.org/entity/Q21044665
ewn-00316812-n,i37071,http://www.wikidata.org/entity/Q2334804
ewn-00317286-n,i37072,http://www.wikidata.org/entity/Q456407
ewn-00317420-n,i37073,http://www.wikidata.org/entity/Q256905
ewn-00317632-n,i37074,http://www.wikidata.org/entity/Q12177407
ewn-00318311-n,i37077,http://www.wikidata.org/entity/Q5054111
ewn-00318535-n,i37079,http://www.wikidata.org/entity/Q3040277
ewn-00318743-n,i37080,http://www.wikidata.org/entity/Q1368743
ewn-00319217-n,i37083,http://www.wikidata.org/entity/Q230981
ewn-00319561-n,i37085,http://www.wikidata.org/entity/Q1333956
ewn-00320138-n,i37087,http://www.wikidata.org/entity/Q12014207
ewn-00320434-n,i37089,http://www.wikidata.org/entity/Q1493305
ewn-00320543-n,i37090,http://www.wikidata.org/entity/Q1522907
ewn-00321110-n,i37093,http://www.wikidata.org/entity/Q106518118
ewn-00322021-n,i37098,http://www.wikidata.org/entity/Q939018
ewn-00322388-n,i37099,http://www.wikidata.org/entity/Q2312472
ewn-00322782-n,i37101,http://www.wikidata.org/entity/Q792164
ewn-00323314-n,i37104,http://www.wikidata.org/entity/Q104901471
ewn-00323460-n,i37105,http://www.wikidata.org/entity/Q245359
ewn-00323788-n,i37107,http://www.wikidata.org/entity/Q25339117
ewn-00323882-n,i37108,http://www.wikidata.org/entity/Q432083
ewn-00323978-n,i37109,http://www.wikidata.org/entity/Q1369403
ewn-00324262-n,i37111,http://www.wikidata.org/entity/Q2035485
ewn-00324358-n,i37112,http://www.wikidata.org/entity/Q61951
ewn-00324592-n,i37113,http://www.wikidata.org/entity/Q886468
ewn-00324882-n,i37115,http://www.wikidata.org/entity/Q183605
ewn-00325059-n,i37116,http://www.wikidata.org/entity/Q1266915
ewn-00325525-n,i37118,http://www.wikidata.org/entity/Q1892035
ewn-00325804-n,i37120,http://www.wikidata.org/entity/Q219616
ewn-00326328-n,i37123,http://www.wikidata.org/entity/Q1913973
ewn-00326457-n,i37124,http://www.wikidata.org/entity/Q5396807
ewn-00326611-n,i37125,http://www.wikidata.org/entity/Q36908
ewn-00326920-n,i37127,http://www.wikidata.org/entity/Q1154336
ewn-00327635-n,i37131,http://www.wikidata.org/entity/Q332231
ewn-00328105-n,i37134,http://www.wikidata.org/entity/Q1678603
ewn-00329153-n,i37141,http://www.wikidata.org/entity/Q4354932
ewn-00329328-n,i37142,http://www.wikidata.org/entity/Q4419098
ewn-00329857-n,i37144,http://www.wikidata.org/entity/Q4186259
ewn-00330294-n,i37146,http://www.wikidata.org/entity/Q178131
ewn-00330645-n,i37148,http://www.wikidata.org/entity/Q8068
ewn-00330769-n,i37149,http://www.wikidata.org/entity/Q424532
ewn-00331662-n,i37154,http://www.wikidata.org/entity/Q221641
ewn-00331810-n,i37155,http://www.wikidata.org/entity/Q190291
ewn-00331928-n,i37156,http://www.wikidata.org/entity/Q356031
ewn-00335000-n,i37166,http://www.wikidata.org/entity/Q5445906
ewn-00335182-n,i37167,http://www.wikidata.org/entity/Q3757641
ewn-00335537-n,i37169,http://www.wikidata.org/entity/Q1592311
ewn-00335761-n,i37170,http://www.wikidata.org/entity/Q533668
ewn-00336111-n,i37171,http://www.wikidata.org/entity/Q208030
ewn-00336479-n,i37173,http://www.wikidata.org/entity/Q3274905
ewn-00337904-n,i37181,http://www.wikidata.org/entity/Q8866546
ewn-00338312-n,i37183,http://www.wikidata.org/entity/Q760256
ewn-00338431-n,i37184,http://www.wikidata.org/entity/Q220989
ewn-00339097-n,i37187,http://www.wikidata.org/entity/Q369503
ewn-00341018-n,i37197,http://www.wikidata.org/entity/Q1931051
ewn-00341289-n,i37198,http://www.wikidata.org/entity/Q1930567
ewn-00341935-n,i37202,http://www.wikidata.org/entity/Q2113454
ewn-00342261-n,i37204,http://www.wikidata.org/entity/Q3775883
ewn-00342854-n,i37208,http://www.wikidata.org/entity/Q107617
ewn-00343581-n,i37211,http://www.wikidata.org/entity/Q5625393
ewn-00343917-n,i37213,http://www.wikidata.org/entity/Q1568153
ewn-00344432-n,i37215,http://www.wikidata.org/entity/Q5597965
ewn-00344720-n,i37217,http://www.wikidata.org/entity/Q6667875
ewn-00345085-n,i37219,http://www.wikidata.org/entity/Q1144593
ewn-00346123-n,i37224,http://www.wikidata.org/entity/Q1568655
ewn-00347913-n,i37234,http://www.wikidata.org/entity/Q1343116
ewn-00348316-n,i37237,http://www.wikidata.org/entity/Q379697
ewn-00348478-n,i37238,http://www.wikidata.org/entity/Q2920551
ewn-00349906-n,i37245,http://www.wikidata.org/entity/Q1986098
ewn-00352160-n,i37256,http://www.wikidata.org/entity/Q1787896
ewn-00353926-n,i37265,http://www.wikidata.org/entity/Q7689423
ewn-00355409-n,i37274,http://www.wikidata.org/entity/Q899546
ewn-00356373-n,i37279,http://www.wikidata.org/entity/Q29483
ewn-00356517-n,i37280,http://www.wikidata.org/entity/Q746418
ewn-00356745-n,i37281,http://www.wikidata.org/entity/Q12498580
ewn-00357025-n,i37282,http://www.wikidata.org/entity/Q5260663
ewn-00357342-n,i37284,http://www.wikidata.org/entity/Q306811
ewn-00358277-n,i37289,http://www.wikidata.org/entity/Q1183684
ewn-00359528-n,i37295,http://www.wikidata.org/entity/Q139143
ewn-00359757-n,i37296,http://www.wikidata.org/entity/Q1194601
ewn-00360064-n,i37298,http://www.wikidata.org/entity/Q196751
ewn-00360729-n,i37302,http://www.wikidata.org/entity/Q5134391
ewn-00360969-n,i37303,http://www.wikidata.org/entity/Q500094
ewn-00361068-n,i37304,http://www.wikidata.org/entity/Q1797057
ewn-00361230-n,i37305,http://www.wikidata.org/entity/Q261839
ewn-00361427-n,i37307,http://www.wikidata.org/entity/Q1271842
ewn-00362285-n,i37312,http://www.wikidata.org/entity/Q7068806
ewn-00362510-n,i37313,http://www.wikidata.org/entity/Q4803684
ewn-00363485-n,i37320,http://www.wikidata.org/entity/Q3028008
ewn-00365426-n,i37328,http://www.wikidata.org/entity/Q114403
ewn-00365838-n,i37330,http://www.wikidata.org/entity/Q1125466
ewn-00366535-n,i37334,http://www.wikidata.org/entity/Q1313250
ewn-00366821-n,i37335,http://www.wikidata.org/entity/Q1225412
ewn-00367033-n,i37336,http://www.wikidata.org/entity/Q14859627
ewn-00368253-n,i37343,http://www.wikidata.org/entity/Q675287
ewn-00368378-n,i37344,http://www.wikidata.org/entity/Q5419252
ewn-00369400-n,i37349,http://www.wikidata.org/entity/Q845777
ewn-00370207-n,i37352,http://www.wikidata.org/entity/Q1480291
ewn-00370502-n,i37354,http://www.wikidata.org/entity/Q928057
ewn-00370610-n,i37355,http://www.wikidata.org/entity/Q127006
ewn-00370935-n,i37356,http://www.wikidata.org/entity/Q47790
ewn-00371069-n,i37357,http://www.wikidata.org/entity/Q3847476
ewn-00371266-n,i37358,http://www.wikidata.org/entity/Q1751296
ewn-00371496-n,i37359,http://www.wikidata.org/entity/Q2117286
ewn-00371693-n,i37360,http://www.wikidata.org/entity/Q1128431
ewn-00372543-n,i37364,http://www.wikidata.org/entity/Q857525
ewn-00376156-n,i37382,http://www.wikidata.org/entity/Q2072760
ewn-00377633-n,i37388,http://www.wikidata.org/entity/Q7490719
ewn-00377883-s,i2090,http://www.wikidata.org/entity/Q650770
ewn-00378494-n,i37392,http://www.wikidata.org/entity/Q786054
ewn-00379104-n,i37396,http://www.wikidata.org/entity/Q327541
ewn-00379287-n,i37397,http://www.wikidata.org/entity/Q1192478
ewn-00379514-n,i37398,http://www.wikidata.org/entity/Q622772
ewn-00379688-n,i37399,http://www.wikidata.org/entity/Q207315
ewn-00379793-n,i37400,http://www.wikidata.org/entity/Q1303150
ewn-00380396-n,i37402,http://www.wikidata.org/entity/Q222958
ewn-00380801-n,i37404,http://www.wikidata.org/entity/Q2877823
ewn-00382917-n,i37413,http://www.wikidata.org/entity/Q2071902
ewn-00384089-n,i37418,http://www.wikidata.org/entity/Q1638500
ewn-00385741-n,i37426,http://www.wikidata.org/entity/Q687031
ewn-00385912-n,i37427,http://www.wikidata.org/entity/Q18077700
ewn-00387258-n,i37434,http://www.wikidata.org/entity/Q3128632
ewn-00387484-n,i37436,http://www.wikidata.org/entity/Q41521
ewn-00388705-n,i37443,http://www.wikidata.org/entity/Q2005597
ewn-00390116-n,i37452,http://www.wikidata.org/entity/Q198099
ewn-00390418-n,i37454,http://www.wikidata.org/entity/Q11681459
ewn-00390571-n,i37455,http://www.wikidata.org/entity/Q1001086
ewn-00391389-n,i37459,http://www.wikidata.org/entity/Q1898328
ewn-00392407-n,i37465,http://www.wikidata.org/entity/Q23009442
ewn-00393758-n,i37472,http://www.wikidata.org/entity/Q844704
ewn-00393969-n,i37473,http://www.wikidata.org/entity/Q1369140
ewn-00394177-n,i37474,http://www.wikidata.org/entity/Q322177
ewn-00395050-n,i37475,http://www.wikidata.org/entity/Q465891
ewn-00395611-n,i37478,http://www.wikidata.org/entity/Q745430
ewn-00395825-n,i37479,http://www.wikidata.org/entity/Q1200226
ewn-00396462-n,i37483,http://www.wikidata.org/entity/Q83345
ewn-00396837-n,i37485,http://www.wikidata.org/entity/Q7481320
ewn-00397152-n,i37487,http://www.wikidata.org/entity/Q806663
ewn-00397818-n,i37491,http://www.wikidata.org/entity/Q5421766
ewn-00398155-n,i37493,http://www.wikidata.org/entity/Q543
ewn-00398568-n,i37496,http://www.wikidata.org/entity/Q2352928
ewn-00399838-n,i37501,http://www.wikidata.org/entity/Q461499
ewn-00400654-n,i37505,http://www.wikidata.org/entity/Q1925011
ewn-00401086-n,i37507,http://www.wikidata.org/entity/Q2384419
ewn-00401257-n,i37508,http://www.wikidata.org/entity/Q815818
ewn-00401453-n,i37509,http://www.wikidata.org/entity/Q2142602
ewn-00402002-n,i37512,http://www.wikidata.org/entity/Q920600
ewn-00402122-n,i37513,http://www.wikidata.org/entity/Q6130303
ewn-00402591-n,i37516,http://www.wikidata.org/entity/Q176274
ewn-00403597-n,i37521,http://www.wikidata.org/entity/Q1424564
